Keyword status	Keyword	Match type	Campaign	Ad group	Status	Impr.	Clicks	Cost	Final URL
Enabled	"""distribuidores de sobres"""	Phrase match	MX - Office	Mail_Distributors_Phrase	Eligible	143	7	23.95	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_1637275927801
Enabled	"""equipamiento escritorio"""	Phrase match	MX - Office	Generic_Phrase	Eligible	"3,236"	205	323.76	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_1434155542766
Enabled	"""escritorio ejecutivo"""	Phrase match	MX - Office	Office Furniture_Exact	Eligible	169	19	37.29	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_297332415511
Enabled	"""sillas para oficina economicas"""	Phrase match	MX - Office	Office Furniture_Exact	Limited	298	53	93.77	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_296638459913
Enabled	"""mayorista de material escolar"""	Phrase match	MX - Office	Educational Supplies_Wholesalers_Phrase	Limited	184	18	53.52	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_393910204717
Enabled	"""distribuidores de pantallas"""	Phrase match	MX - Office	Office Organization_Distributors_Phrase	Limited	8	1	3.01	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_405962447421
Enabled	[escritorio para oficina]	Exact match	MX - Office	Office Furniture_Exact	Limited	509	54	112.6	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_18115687595
Enabled	[sillas para salas de reuniones]	Exact match	MX - Office	Office Furniture_Exact	Limited	127	9	21.15	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_321330328495
Enabled	[trituradora de documentos]	Exact match	MX - Office	Office Organization_Distributors_Exact	Limited	671	59	119.34	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_309618201808
Enabled	"""vendedores de cables"""	Phrase match	MX - Crafts	Professional Tools_Sellers_Phrase	Limited	679	75	103.55	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_418469982710
Enabled	"""suministro de extintores"""	Phrase match	MX - Crafts	Professional Tools_Procurement_Phrase	Limited	570	71	128.25	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_356074760329
Enabled	"""suministro de soldadura"""	Phrase match	MX - Crafts	Professional Tools_Procurement_Phrase	Limited	554	43	60.72	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_566001606945
Enabled	"""artículos para trabajadores"""	Phrase match	MX - Crafts	Products_Phrase	Limited	"1,092"	83	107.34	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_963104467197
Enabled	"""distribuidor de productos químicos"""	Phrase match	MX - Crafts	Professional Tools_Distributor_Phrase	Limited	"1,117"	58	116.51	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_321026184631
Enabled	[comprar material de oficina]	Exact match	MX - Office	Generic_Order_Exact	Eligible	211	9	24.48	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_5134467270
Enabled	"""distribuidor de suministros"""	Phrase match	MX - Crafts	Home Accessories_Distributor_Phrase	Limited	"8,152"	644	1694.73	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_1944125721283
Enabled	"""herramientas para plomero"""	Phrase match	MX - Crafts	Tools_Plumbers_Phrase	Limited	126	13	16.88	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_405577199458
Enabled	[escritorios para oficina]	Exact match	MX - Office	Office Furniture_Exact	Eligible	"1,308"	135	262.18	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_1683965031
Enabled	"""almacenamiento al por mayor"""	Phrase match	MX - Crafts	Professional Tools_Bulk_Phrase	Limited	88	9	22.54	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_893555665330
Enabled	"""hornos eléctricos profesionales"""	Phrase match	MX - Crafts	Garden_Phrase	Limited	466	44	72.51	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_2279247867989
Enabled	"""cepillos al por mayor"""	Phrase match	MX - Crafts	Professional Tools_Bulk_Phrase	Limited	109	18	38.94	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_1435201688291
Enabled	"""Proveedor de Ventilador"""	Phrase match	MX - Crafts	Garden_Supplier_Phrase	Limited	131	17	21.92	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_2281059984184
Enabled	[trituradora de documentos]	Exact match	MX - Office	Office Organization_Procurement_Exact	Eligible	272	21	28.85	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_309618201808
Enabled	"""distribuidor de baterías"""	Phrase match	MX - Crafts	Home Accessories_Distributor_Phrase	Limited	72	2	4.96	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_373734812528
Enabled	"""grapadoras profesionales"""	Phrase match	MX - Crafts	Crafts_Phrase	Limited	583	20	73	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_357550071578
Enabled	"""mostrador amazon"""	Phrase match	MX - Product AMZ	Administration_Company_Phrase	Eligible	11	2	1.6	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Product_AMZ_2279233303611
Enabled	"""herramientas eléctricas profesionales"""	Phrase match	MX - Crafts	Hand Tools_Phrase	Limited	812	56	112.49	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_1263882423727
Enabled	"""herramientas manuales profesionales"""	Phrase match	MX - Crafts	Hand Tools_Phrase	Limited	"1,313"	113	176.2	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_365770967655
Enabled	[sillas oficina]	Exact match	MX - Office	Furniture_Exact	Eligible	"2,385"	198	343.35	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_104382383
Enabled	[trituradora de documentos]	Exact match	MX - Product AMZ	Office_Office Organization_Procurement_Exact	Eligible	61	9	13.48	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Product_AMZ_309618201808
Enabled	[tapetes de oficina]	Exact match	MX - Office	Office Furniture_Exact	Limited	35	1	4.73	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_321794491131
Enabled	[muebles para oficina]	Exact match	MX - Office	Office Furniture_Exact	Eligible	309	22	42.4	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_14440211
Enabled	[tijeras mayorista]	Exact match	MX - Office	Basic Supplies_Wholesalers_Exact	Eligible	9	1	1.91	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_509616883905
Enabled	[café a granel]	Exact match	MX - Food	Food_Bulk_Exact	Limited	34	8	17.77	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_449772810476
Enabled	"""martillo combinado"""	Phrase match	MX - Crafts	Tools_Products_Phrase	Limited	60	3	3.72	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_299871062763
Enabled	"""herramientas para carpinteros"""	Phrase match	MX - Crafts	Tools_Carpenters_Phrase	Limited	460	37	34.95	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_341912272555
Enabled	"""mayorista de equipos"""	Phrase match	MX - Crafts	Professional Tools_Wholesalers_Phrase	Limited	"3,310"	281	794.27	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_2279359428168
Enabled	[mayoristas de tazas]	Exact match	MX - Food	Kitchen Tools_Wholesalers_Exact	Limited	76	9	19.78	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_357135004019
Enabled	"""platos al por mayor"""	Phrase match	MX - Food	Plates_Wholesale_Phrase	Limited	563	96	121.64	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_310779094995
Enabled	"""mayorista de cepillos"""	Phrase match	MX - Crafts	Professional Tools_Wholesalers_Phrase	Limited	14	2	2.08	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_817336577237
Enabled	"""mayoristas de dulces"""	Phrase match	MX - Food	Food_Wholesalers_Phrase	Limited	"2,977"	361	479	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_394356492847
Enabled	[mesa conferencias]	Exact match	MX - Office	Furniture_Exact	Eligible	193	24	60.66	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_420311438541
Enabled	"""suministro de material de construcción"""	Phrase match	MX - Crafts	Professional Tools_Procurement_Phrase	Limited	346	26	65.52	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_2308185013084
Enabled	"""proveedores vasos"""	Phrase match	MX - Food	Glassware_Suppliers_Phrase	Limited	"5,162"	511	1007.56	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_1434354848293
Enabled	"""azúcar al por mayor"""	Phrase match	MX - Food	Food_Wholesale_Phrase	Limited	119	11	10.05	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_952391755887
Enabled	"""distribuidor de decoración"""	Phrase match	MX - Crafts	Home Accessories_Distributor_Phrase	Limited	292	26	54.19	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_2279847025655
Enabled	[cuadernos mayorista]	Exact match	MX - Office	Office Supplies_Wholesalers_Exact	Eligible	371	75	204.9	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_323831085292
Enabled	[proveedores de café]	Exact match	MX - Food	Food_Suppliers_Exact	Limited	33	4	8.43	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_298236000627
Enabled	"""distribuidor de hornos"""	Phrase match	MX - Crafts	Professional Tools_Distributor_Phrase	Limited	646	56	75.59	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_509160975034
Enabled	"""suministros para hostelería"""	Phrase match	MX - Food	Generic_Phrase	Limited	"4,040"	221	596.73	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_342439800879
Enabled	[distribuidores de semiconductores]	Exact match	MX - Industrial	Tools_Distributors_Exact	Not eligible	1	2	5.96	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Industrial_2308181909644
Enabled	"""uniforme para restaurante"""	Phrase match	MX - Food	Clothing_Restaurant_Phrase	Eligible	"1,102"	104	201.34	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_306838052869
Enabled	"""juegos de herramientas profesionales"""	Phrase match	MX - Crafts	Hand Tools_Phrase	Limited	397	24	33.5	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_307534778075
Enabled	"""proveedor de pegamento"""	Phrase match	MX - Crafts	Professional Tools_Supplier_Phrase	Limited	276	25	76.67	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_1627995863432
Enabled	"""distribuidor de dulces"""	Phrase match	MX - Food	Food_Distributor_Phrase	Limited	945	89	96.05	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_355487674210
Enabled	"""distribuidor de productos de alimentación"""	Phrase match	MX - Food	Food_Distributor_Phrase	Eligible	"4,864"	360	614.8	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_2279821648025
Enabled	[platos al por mayor]	Exact match	MX - Food	Plates_Wholesale_Exact	Limited	19	2	1.55	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_319189091401
Enabled	"""proveedores de cristalería"""	Phrase match	MX - Food	Cultlery_Suppliers_Phrase	Limited	"2,317"	306	523.97	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_946184111940
Enabled	"""electrodomésticos para restaurante"""	Phrase match	MX - Food	Products_Machines_Phrase	Limited	"1,128"	89	147.55	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_1434725975909
Enabled	"""proveedores vajillas"""	Phrase match	MX - Food	Cultlery_Suppliers_Phrase	Limited	"1,204"	160	230.97	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_356696558305
Enabled	"""accesorios para bar"""	Phrase match	MX - Food	Products_Restaurant_Phrase	Limited	536	27	46.67	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_345246557683
Enabled	"""vajilla profesional"""	Phrase match	MX - Food	Cultlery_Phrase	Limited	"2,045"	227	574.25	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_362018033412
Enabled	"""muebles industriales"""	Phrase match	MX - Industrial	Furniture_Phrase	Eligible	664	58	123.9	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Industrial_490704198912
Enabled	"""suministros oficina"""	Phrase match	MX - Office	Generic_Phrase	Eligible	"21,773"	"1,003"	1517.83	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_1164705257
Enabled	"""bombas industriales"""	Phrase match	MX - Industrial	Hydraulics_Phrase	Eligible	870	64	143.34	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Industrial_304043866745
Enabled	[mayorista de herramientas eléctricas]	Exact match	MX - Crafts	Hand Tools_Wholesalers_Exact	Eligible	6	1	0.97	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_1091398941512
Enabled	"""productos para hostelería"""	Phrase match	MX - Food	Products_Phrase	Limited	"4,815"	340	792.24	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_420776343316
Enabled	"""distribuidores auriculares"""	Phrase match	MX - Electronics	Headphones_Distributor_Phrase	Limited	15	4	2.89	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Electronics_1434356347573
Enabled	"""accesorios de peluquería"""	Phrase match	MX - Beauty	Generic_Hair_Phrase	Limited	638	59	61.01	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1092773780
Enabled	[proveedor de productos para el cuidado de la piel]	Exact match	MX - Beauty	Skin Care_Supplier_Exact	Not eligible	163	38	77.06	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1453323502504
Enabled	"""muebles de panadería"""	Phrase match	MX - Food	Furniture_Restaurant_Phrase	Limited	288	25	37.47	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_345867465345
Enabled	"""mayorista de jabón"""	Phrase match	MX - Janitorial	Soap_Wholesale_Phrase	Limited	526	82	124.95	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_2279823377185
Enabled	"""jabón mayorista"""	Phrase match	MX - Janitorial	Soap_Wholesale_Phrase	Limited	253	36	52.58	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_449288243986
Enabled	"""muebles para bar"""	Phrase match	MX - Food	Furniture_Restaurant_Phrase	Eligible	"1,041"	104	148.94	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_1783388610
Enabled	[mayorista de detergente]	Exact match	MX - Janitorial	Detergent_Wholesale_Exact	Eligible	38	6	9.93	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_473181087971
Enabled	[distribuidores de ropa interior masculina]	Exact match	MX - Apparel	Underwear Men_Distributor_Exact	Limited	8	1	1.54	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_897647696326
Enabled	"""mayorista de productos para el cabello"""	Phrase match	MX - Beauty	Hair Styling_Wholesale_Phrase	Limited	950	149	293.03	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_978773468147
Enabled	"""productos para el cabello al por mayor"""	Phrase match	MX - Beauty	Hair Styling_Wholesale_Phrase	Limited	21	1	1.2	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_302812660035
Enabled	"""venta para barbería"""	Phrase match	MX - Beauty	Selling_Hair_Phrase	Limited	130	11	8.28	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1436587946878
Enabled	"""productos de belleza al por mayor"""	Phrase match	MX - Beauty	Makeup_Wholesale_Phrase	Limited	"13,870"	"1,814"	2811.65	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_22809386402
Enabled	"""proveedores de chocolate"""	Phrase match	MX - Food	Food_Suppliers_Phrase	Limited	147	23	26.92	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_363862787714
Enabled	[proveedores de papas fritas]	Exact match	MX - Food	Food_Suppliers_Exact	Limited	6	1	1.16	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_351823250610
Enabled	[comprar artículos de limpieza]	Exact match	MX - Janitorial	Purchasing_Supplies_Exact	Limited	"1,189"	25	50.3	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_375462889326
Enabled	"""distribuidores de aromatizantes"""	Phrase match	MX - Janitorial	Odour_Distributor_Phrase	Limited	46	10	13	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_2278479023489
Enabled	[mayoristas de artículos de limpieza]	Exact match	MX - Janitorial	Wholesalers_Exact	Limited	637	57	83.52	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_848916037096
Enabled	[Ropa Perro al por Mayor]	Exact match	MX - Pets	Apparel_Wholesales_Exact	Limited	55	11	20.79	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Pets_2345188371517
Enabled	[Collares Perro al por Mayor]	Exact match	MX - Pets	Apparel_Wholesales_Exact	Limited	13	4	6.71	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Pets_2334026428967
Enabled	[Ropa para Mascotas al por Mayor]	Exact match	MX - Pets	Apparel_Wholesales_Exact	Limited	32	5	12.61	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Pets_2345188371597
Enabled	"""proveedor de cepillo"""	Phrase match	MX - Beauty	Hair Appliances_Supplier_Phrase	Limited	62	17	27.6	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2308186137524
Enabled	"""distribuidores de desodorantes"""	Phrase match	MX - Beauty	Skin Care_Distributors_Phrase	Limited	110	14	22.48	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2334024456167
Enabled	"""distribuidores perfume"""	Phrase match	MX - Beauty	Fragrance_Distributors_Phrase	Eligible	582	93	153.14	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1436570062238
Enabled	[proveedores de dulces]	Exact match	MX - Food	Food_Suppliers_Exact	Limited	28	6	13.81	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_359722689065
Enabled	"""proveedor de escobas"""	Phrase match	MX - Janitorial	Tools_Supplier_Phrase	Eligible	731	78	119.59	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_487706606777
Enabled	[distribuidores de gafas de sol]	Exact match	MX - Apparel	Eyewear_Distributor_Exact	Limited	7	2	2.85	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_353818900211
Enabled	"""venta de bebidas al por mayor"""	Phrase match	MX - Food	Wholesales_Food_Phrase	Limited	465	64	114.01	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_325598124468
Enabled	[trituradora de documentos]	Exact match	MX - Product AMZ	Office_Office Organization_Wholesalers_Exact	Eligible	899	52	124.01	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Product_AMZ_309618201808
Enabled	[camisa de mujer al por mayor]	Exact match	MX - Apparel	Tops Women_Wholesales_Exact	Not eligible	2	1	0.8	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_900068314505
Enabled	"""gafas de sol al por mayor"""	Phrase match	MX - Apparel	Eyewear_Wholesales_Phrase	Limited	57	7	8.98	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_303347688851
Enabled	[suministros para limpieza]	Exact match	MX - Janitorial	Supply_Exact	Limited	652	15	17.74	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_848916037656
Enabled	[suministros de limpieza]	Exact match	MX - Janitorial	Supply_Exact	Limited	222	9	8.22	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_302909383355
Enabled	[proveedor de productos de limpieza]	Exact match	MX - Janitorial	Tools_Supplier_Exact	Limited	139	15	26.23	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_303758317664
Enabled	"""suministro de bombas"""	Phrase match	MX - Crafts	Fixtures_Procurement_Phrase	Limited	540	35	68.74	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_2279247871429
Enabled	"""máquinas de hielo profesionales"""	Phrase match	MX - Food	Restaurant_Phrase	Limited	677	82	116.22	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_2279231456611
Enabled	[distribuidores de gorras]	Exact match	MX - Apparel	Accessories_Distributor_Exact	Limited	377	71	77.69	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_356412768656
Enabled	"""ropa deportiva al por mayor"""	Phrase match	MX - Apparel	Sportwear_Wholesales_Phrase	Limited	"2,965"	443	719.18	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_20005283264
Enabled	"""fiesta al por mayor"""	Phrase match	MX - Apparel	Dresses_Wholesales_Phrase	Limited	116	10	9.96	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_900062885945
Enabled	"""distribuidores de camisetas"""	Phrase match	MX - Apparel	Tops_Distributor_Phrase	Limited	"1,369"	151	256.16	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_320415103636
Enabled	"""distribuidores de sudaderas"""	Phrase match	MX - Apparel	Tops_Distributor_Phrase	Limited	541	85	124.23	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_1458190053594
Enabled	"""mangueras industriales"""	Phrase match	MX - Industrial	Hydraulics_Phrase	Eligible	415	36	71.49	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Industrial_2247162347
Enabled	"""decoración para restaurante"""	Phrase match	MX - Food	Deco_Restaurant_Phrase	Limited	85	10	8.72	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_335604144925
Enabled	[ropa por mayoreo]	Exact match	MX - Apparel	Clothing_Exact	Limited	272	51	43.61	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_298722302814
Enabled	"""camisetas para hombre al por mayor"""	Phrase match	MX - Apparel	Tops Men_Wholesales_Phrase	Limited	107	20	34.34	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_355076214854
Enabled	[mayoristas de ropa de mujer]	Exact match	MX - Apparel	Clothing_Exact	Limited	36	2	2.34	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_298577156788
Enabled	[ropa mayoreo]	Exact match	MX - Apparel	Clothing_Exact	Limited	91	12	9.32	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_298722302134
Enabled	[pañales al por mayor]	Exact match	MX - Apparel	Underwear Baby_Wholesales_Exact	Limited	34	6	17.57	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_303368942606
Enabled	"""distribuidores de chanclas"""	Phrase match	MX - Apparel	Shoes_Distributor_Phrase	Limited	59	7	12.73	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_405253596445
Enabled	"""tienda de hostelería"""	Phrase match	MX - Food	Shop_Phrase	Limited	"3,958"	348	526.85	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_1464062149900
Enabled	"""pantalón de trabajo hombre"""	Phrase match	MX - Crafts	Professional Tools_Phrase	Limited	160	16	26.91	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_915857045904
Enabled	[comprar sudaderas al por mayor]	Exact match	MX - Apparel	Tops_Wholesales_Exact	Limited	244	53	92.65	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_298841661275
Enabled	"""distribuidor de aceite"""	Phrase match	MX - Food	Condiments_Distributor_Phrase	Limited	289	31	54.12	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_296616976449
Enabled	[accesorios de papelería]	Exact match	MX - Office	Generic_Exact	Eligible	276	18	28.98	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_743911581785
Enabled	[material de papelería]	Exact match	MX - Office	Products_Exact	Limited	166	4	6.33	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_321737834577
Enabled	"""reglas al por mayor"""	Phrase match	MX - Office	Basic Supplies_Wholesale_Phrase	Eligible	9	1	1.34	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_741419083831
Enabled	[trituradora de documentos]	Exact match	MX - Office	Office Organization_Wholesalers_Exact	Limited	138	9	13.27	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_309618201808
Enabled	[grapadora eléctrica para oficina]	Exact match	MX - Product AMZ	Office_Office Organization_Bulk_Exact	Limited	23	1	1.95	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Product_AMZ_1945814135490
Enabled	[perforadoras de papel]	Exact match	MX - Product AMZ	Office_Office Organization_Wholesalers_Exact	Limited	16	2	3.97	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Product_AMZ_302351480377
Enabled	"""distribuidores de cuadernos"""	Phrase match	MX - Office	Office Supplies_Distributors_Phrase	Eligible	100	12	22.06	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_307636427262
Enabled	"""pantallas al por mayor"""	Phrase match	MX - Office	Office Organization_Wholesale_Phrase	Limited	2	1	1.31	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_549648975988
Enabled	[comercio al por mayor de artículos de papelería]	Exact match	MX - Office	Wholesales_Exact	Eligible	"2,786"	376	666.42	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_845550577320
Enabled	[escritorio ejecutivo]	Exact match	MX - Office	Office Furniture_Exact	Eligible	207	19	40.19	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_309022180025
Enabled	[máquina flejadora]	Exact match	MX - Product AMZ	Office_Office Organization_Bulk_Exact	Eligible	8	2	3.95	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Product_AMZ_340248002044
Enabled	[trituradora de documentos]	Exact match	MX - Office	Office Organization_Wholesale_Exact	Eligible	101	8	18.2	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_309618201808
Enabled	[suministros oficina]	Exact match	MX - Office	Generic_Exact	Limited	606	33	70.63	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_2108244337
