Search keyword report
"March 15, 2026 - March 28, 2026"
Keyword status,Keyword,Match type,Campaign,Ad group,Status,Status reasons,Currency code,Max. CPC,Impr.,Clicks,Cost,CTR,Impr. (Abs. Top) %,Keyword ID,Final URL,Search abs. top IS,Search lost abs. top IS (rank),Search exact match IS,Click share,Quality Score,Quality Score (hist.),Exp. CTR (hist.),Landing page exp. (hist.),Ad relevance (hist.),Base max. CPC,Conv. rate,Conversions,Avg. CPC,Cost / conv.
Enabled,"""muebles de peluquerías""",Phrase match,MX - Beauty,Furniture_Hair_Phrase,Limited,below first page bid,USD,0.02,711,44,81.92,6.19%,73.99%,393740066328,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_393740066328,< 10%,> 90%,< 10%,16.20%, --, --, --, --, --,0.18,0.00%,0.00,1.86,0.00
Enabled,[mayoristas de cosmética],Exact match,MX - Beauty,Wholesalers_Cosmetics_Exact,Limited,below first page bid,USD,3.27,112,15,20.01,13.39%,76.53%,862899085146,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_862899085146,19.74%,80.26%,25.72%,37.00%, --, --, --, --, --,2.28,0.00%,0.00,1.33,0.00
Enabled,"""mayorista de perfume""",Phrase match,MX - Beauty,Fragrance_Wholesale_Phrase,Limited,below first page bid,USD,2.01,343,64,109.27,18.66%,67.14%,2278476657569,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2278476657569,17.36%,82.64%,33.33%,20.54%, --, --, --, --, --,1.58,0.00%,0.00,1.71,0.00
Enabled,[muebles de salón belleza],Exact match,MX - Beauty,Furniture_Cosmetics_Exact,Limited,below first page bid,USD,1.32,56,1,1.63,1.79%,89.09%,2334024466447,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2334024466447,17.44%,82.56%,19.57%,22.36%, --, --, --, --, --,0.92,0.00%,0.00,1.63,0.00
Enabled,[perfume al por mayor],Exact match,MX - Beauty,Fragrance_Wholesale_Exact,Limited,below first page bid,USD,0.81,114,24,20.71,21.05%,77.78%,298984871744,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_298984871744,24.37%,75.63%,31.33%,24.22%,5,5,Above average,Below average,Below average,0.81,0.00%,0.00,0.86,0.00
Enabled,[mobiliario centro de estética],Exact match,MX - Beauty,Furniture_Cosmetics_Exact,Limited,below first page bid,USD,1.10,39,7,6.53,17.95%,91.89%,2270106237104,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2270106237104,16.20%,83.80%,17.59%,20.29%, --, --, --, --, --,0.64,0.00%,0.00,0.93,0.00
Enabled,[accesorios para salón de belleza],Exact match,MX - Beauty,Generic_Cosmetics_Exact,Eligible,,USD,2.73,8,1,1.29,12.50%,87.50%,661197389432,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_661197389432,15.91%,84.09%,18.18%,24.62%, --, --, --, --, --,1.10,0.00%,0.00,1.29,0.00
Enabled,[proveedor de maquillaje],Exact match,MX - Beauty,Makeup_Supplier_Exact,Limited,below first page bid,USD,0.97,227,41,79.76,18.06%,68.24%,304886763785,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_304886763785,39.19%,60.81%,57.43%,44.23%,3,3,Average,Below average,Below average,0.97,0.00%,0.00,1.95,0.00
Enabled,[proveedor de brochas de maquillaje],Exact match,MX - Beauty,Makeup_Supplier_Exact,Limited,below first page bid,USD,0.37,7,1,2.27,14.29%,100.00%,663091723877,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_663091723877,66.67%,33.33%,66.67%,40.16%,3,3,Average,Below average,Below average,0.76,0.00%,0.00,2.27,0.00
Enabled,[accesorios de barberos],Exact match,MX - Beauty,Generic_Hair_Exact,Limited,below first page bid,USD,0.33,23,2,6.18,8.70%,94.74%,437758797991,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_437758797991,19.78%,80.22%,20.88%,29.80%, --, --, --, --, --,0.33,0.00%,0.00,3.09,0.00
Enabled,"""mayorista de productos para el cabello""",Phrase match,MX - Beauty,Hair Styling_Wholesale_Phrase,Limited,below first page bid,USD,1.90,307,39,75.32,12.70%,69.87%,978773468147,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_978773468147,20.67%,79.33%,38.46%,30.17%, --, --, --, --, --,1.67,0.00%,0.00,1.93,0.00
Enabled,"""proveedores de barbería""",Phrase match,MX - Beauty,Suppliers_Hair_Phrase,Limited,below first page bid,USD,0.53,31,5,3.03,16.13%,90.00%,2279233314931,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2279233314931,< 10%,> 90%, --,< 10%, --, --, --, --, --,0.44,0.00%,0.00,0.61,0.00
Enabled,"""distribuidores de desodorantes""",Phrase match,MX - Beauty,Skin Care_Distributors_Phrase,Limited,below first page bid,USD,0.64,37,3,4.41,8.11%,65.71%,2334024456167,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2334024456167,< 10%,> 90%,62.50%,13.71%, --, --, --, --, --,0.64,0.00%,0.00,1.47,0.00
Enabled,"""distribuidores perfume""",Phrase match,MX - Beauty,Fragrance_Distributors_Phrase,Eligible,,USD,1.67,102,16,34.13,15.69%,56.10%,1436570062238,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1436570062238,13.81%,85.59%,57.14%,19.59%, --, --, --, --, --,2.01,0.00%,0.00,2.13,0.00
Enabled,[proveedor de productos para el cuidado de la piel],Exact match,MX - Beauty,Skin Care_Supplier_Exact,Not eligible,rarely served; below first page bid,USD,4.16,52,14,22.96,26.92%,49.02%,1453323502504,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1453323502504,21.01%,78.99%,42.86%,33.07%, --, --, --, --, --,3.47,0.00%,0.00,1.64,0.00
Enabled,"""venta para barbería""",Phrase match,MX - Beauty,Selling_Hair_Phrase,Limited,below first page bid,USD,0.56,59,5,3.64,8.47%,79.66%,1436587946878,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1436587946878,< 10%,> 90%,< 10%,< 10%, --, --, --, --, --,0.67,0.00%,0.00,0.73,0.00
Enabled,"""productos de belleza al por mayor""",Phrase match,MX - Beauty,Makeup_Wholesale_Phrase,Limited,below first page bid,USD,2.01,"4,346",564,762.34,12.98%,68.89%,22809386402,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_22809386402,15.77%,83.72%, --,20.91%, --, --, --, --, --,2.01,0.00%,0.00,1.35,0.00
Enabled,[maquillaje al por mayor],Exact match,MX - Beauty,Makeup_Wholesale_Exact,Limited,below first page bid,USD,1.10,51,4,3.00,7.84%,38.46%,313325731905,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_313325731905,< 10%,> 90%,18.40%,13.70%,3,3,Average,Below average,Below average,0.76,0.00%,0.00,0.75,0.00
Enabled,[productos de belleza al por mayor],Exact match,MX - Beauty,Makeup_Wholesale_Exact,Limited,below first page bid,USD,2.89,592,61,136.46,10.30%,68.54%,43463135893,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_43463135893,21.28%,78.72%,31.06%,38.66%,3,3,Average,Below average,Below average,2.89,0.00%,0.00,2.24,0.00
Enabled,[distribuidores de maquillaje],Exact match,MX - Beauty,Makeup_Distributors_Exact,Limited,below first page bid,USD,4.16,166,29,59.38,17.47%,55.65%,355415277025,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_355415277025,21.30%,78.70%,38.27%,31.15%,3,3,Average,Below average,Below average,2.89,0.00%,0.00,2.05,0.00
Enabled,"""proveedor de perfume""",Phrase match,MX - Beauty,Fragrance_Supplier_Phrase,Limited,below first page bid,USD,1.90,"2,151",379,648.17,17.62%,77.14%,1180485947758,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1180485947758,23.11%,76.13%,32.73%,24.13%, --, --, --, --, --,1.90,0.00%,0.00,1.71,0.00
Enabled,[mayorista de maquillaje],Exact match,MX - Beauty,Makeup_Wholesale_Exact,Limited,below first page bid,USD,1.32,517,114,168.77,22.05%,78.91%,321836711988,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_321836711988,30.85%,69.15%,39.06%,32.66%,3,3,Average,Below average,Below average,1.32,0.00%,0.00,1.48,0.00
Enabled,"""distribuidores de productos para el cabello""",Phrase match,MX - Beauty,Hair Styling_Distributors_Phrase,Limited,below first page bid,USD,2.89,"1,655",244,520.92,14.74%,69.67%,949556707882,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_949556707882,22.77%,76.39%,25.00%,27.98%, --, --, --, --, --,2.89,0.00%,0.00,2.13,0.00
Enabled,"""productos centro belleza""",Phrase match,MX - Beauty,Products_Cosmetics_Phrase,Limited,below first page bid,USD,0.97,169,18,16.14,10.65%,66.46%,1436587942318,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1436587942318,< 10%,> 90%,< 10%,< 10%, --, --, --, --, --,0.37,0.00%,0.00,0.90,0.00
Enabled,"""productos de belleza profesionales""",Phrase match,MX - Beauty,Products_Cosmetics_Phrase,Limited,below first page bid,USD,0.67,340,30,18.98,8.82%,69.61%,298383179228,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_298383179228,< 10%,> 90%,< 10%,< 10%, --, --, --, --, --,0.44,0.00%,0.00,0.63,0.00
Enabled,"""productos para el cuidado de la piel al por mayor""",Phrase match,MX - Beauty,Skin Care_Wholesale_Phrase,Limited,below first page bid,USD,0.26,67,4,5.06,5.97%,56.52%,1434882113443,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1434882113443,< 10%,> 90%, --,16.78%, --, --, --, --, --,2.01,0.00%,0.00,1.27,0.00
Enabled,"""mayorista de productos para el cuidado de la piel""",Phrase match,MX - Beauty,Skin Care_Wholesale_Phrase,Eligible,,USD,2.01,542,77,160.71,14.21%,63.97%,2199444825565,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2199444825565,19.52%,79.92%,52.63%,22.21%, --, --, --, --, --,2.01,0.00%,0.00,2.09,0.00
Enabled,[proveedores de barbería],Exact match,MX - Beauty,Suppliers_Hair_Exact,Limited,below first page bid,USD,1.32,10,2,1.51,20.00%,50.00%,830780611626,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_830780611626,< 10%,> 90%,14.86%,12.53%, --, --, --, --, --,0.64,0.00%,0.00,0.76,0.00
Enabled,[distribuidor de cosmética],Exact match,MX - Beauty,Distributors_Cosmetics_Exact,Limited,below first page bid,USD,8.60,45,1,0.80,2.22%,68.42%,365743893330,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_365743893330,14.06%,85.94%,20.31%,27.74%, --, --, --, --, --,1.20,0.00%,0.00,0.80,0.00
Enabled,"""mayorista de productos para peluquerías""",Phrase match,MX - Beauty,Salon & Spa_Wholesale_Phrase,Limited,below first page bid,USD,2.41,108,17,29.69,15.74%,79.52%,2334024459247,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2334024459247,23.40%,76.60%,80.00%,30.80%, --, --, --, --, --,1.32,0.00%,0.00,1.75,0.00
Enabled,"""muebles de salón belleza""",Phrase match,MX - Beauty,Furniture_Cosmetics_Phrase,Limited,below first page bid,USD,0.44,283,19,25.23,6.71%,66.79%,1450083576906,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1450083576906,< 10%,> 90%, --,< 10%, --, --, --, --, --,0.37,0.00%,0.00,1.33,0.00
Enabled,"""proveedor de desodorantes""",Phrase match,MX - Beauty,Skin Care_Supplier_Phrase,Limited,below first page bid,USD,0.76,34,6,5.49,17.65%,70.97%,2334024460247,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2334024460247,21.78%,78.22%, --,27.21%, --, --, --, --, --,0.44,0.00%,0.00,0.92,0.00
Enabled,"""proveedor de cepillo""",Phrase match,MX - Beauty,Hair Appliances_Supplier_Phrase,Limited,below first page bid,USD,0.41,9,2,2.61,22.22%,33.33%,2308186137524,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2308186137524,< 10%,> 90%, --,20.65%, --, --, --, --, --,0.41,0.00%,0.00,1.31,0.00
Enabled,productos para negocios amazon,Broad match,MX - Generic AMZ,Generic_Enterprises_Products_Broad,Limited,below first page bid,USD,4.99,55,8,19.26,14.55%,65.00%,1544384914020,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_AMZ_1544384914020,11.76%,88.24%, --,27.28%, --, --, --, --, --,4.99,0.00%,0.00,2.41,0.00
Enabled,amazon compra por mayor,Broad match,MX - Generic AMZ,Generic_Wholesales_Broad,Eligible,,USD,17.80,443,99,245.60,22.35%,76.55%,817483811750,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_AMZ_817483811750,34.31%,65.69%,100.00%,49.71%, --, --, --, --, --,7.17,0.00%,0.00,2.48,0.00
Enabled,venta por mayor amazon,Broad match,MX - Generic AMZ,Generic_Wholesales_Broad,Eligible,,USD,3.93,13,2,8.96,15.38%,57.14%,1544384919780,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_AMZ_1544384919780,33.33%,66.67%, --,49.36%, --, --, --, --, --,1.58,0.00%,0.00,4.48,0.00
Enabled,[compra para empresas amazon],Exact match,MX - Generic AMZ,Generic_Purchasing_Enterprises_Exact,Eligible,,USD,21.35,78,31,9.37,39.74%,100.00%,924206902488,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_AMZ_924206902488,100.00%,0.00%,100.00%,86.81%, --, --, --, --, --,14.84,0.00%,0.00,0.30,0.00
Enabled,proveedor productos amazon,Broad match,MX - Generic AMZ,Generic_Suppliers_Products_Broad,Eligible,,USD,4.99,100,13,34.97,13.00%,58.06%,1544384915660,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_AMZ_1544384915660,20.69%,79.31%,66.67%,27.38%, --, --, --, --, --,4.16,0.00%,0.00,2.69,0.00
Enabled,[comprar al por mayor amazon],Exact match,MX - Generic AMZ,Generic_Wholesales_Purchasing_Exact,Eligible,,USD,63.56,50,27,20.47,54.00%,100.00%,641123192779,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_AMZ_641123192779,88.10%,11.90%,90.48%,80.29%, --, --, --, --, --,50.00,0.00%,0.00,0.76,0.00
Enabled,[mayorista amazon],Exact match,MX - Generic AMZ,Generic_Wholesalers_Exact,Eligible,,USD,5.65,11,5,4.38,45.45%,85.71%,953035174684,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_AMZ_953035174684,75.00%,25.00%,87.50%,64.13%,6,6,Average,Above average,Below average,6.78,0.00%,0.00,0.88,0.00
Enabled,[empresa amazon],Exact match,MX - Generic AMZ,Generic_Bulk_Exact,Limited,low quality,USD,21.35,83,16,7.99,19.28%,80.39%,342241774520,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_AMZ_342241774520,64.06%,35.94%,79.69%,82.41%,2,2,Below average,Below average,Average,14.84,0.00%,0.00,0.50,0.00
Enabled,amazon business para autónomos,Broad match,MX - Generic AMZ,Generic_Business Clients_Broad,Eligible,,USD,21.35,14,3,0.29,21.43%,100.00%,2279361871848,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_AMZ_2279361871848,53.85%,46.15%, --,82.93%, --, --, --, --, --,16.82,0.00%,0.00,0.10,0.00
Enabled,[proveedor amazon],Exact match,MX - Generic AMZ,Generic_Suppliers_Exact,Eligible,,USD,30.71,56,6,18.78,10.71%,93.33%,777037769213,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_AMZ_777037769213,80.00%,20.00%,88.57%,80.83%,7,7,Above average,Average,Average,44.18,0.00%,0.00,3.13,0.00
Enabled,amazon compra al por mayor,Broad match,MX - Generic AMZ,Generic_Bulk_Buy_Broad,Limited,below first page bid,USD,2.41,93,27,61.58,29.03%,88.16%,817483811710,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_AMZ_817483811710,40.12%,59.88%,100.00%,45.96%, --, --, --, --, --,2.73,0.00%,0.00,2.28,0.00
Enabled,"""mayorista de productos de papel""",Phrase match,MX - Janitorial,Paper_Wholesale_Phrase,Eligible,,USD,5.98,"1,285",160,272.95,12.45%,44.11%,2278479028249,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_2278479028249,15.99%,75.47%,56.76%,23.68%, --, --, --, --, --, --,0.00%,0.00,1.71,0.00
Enabled,"""mayorista de jabón""",Phrase match,MX - Janitorial,Soap_Wholesale_Phrase,Limited,below first page bid,USD,2.01,95,13,22.00,13.68%,47.25%,2279823377185,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_2279823377185,12.32%,77.94%,29.41%,21.47%, --, --, --, --, --, --,0.00%,0.00,1.69,0.00
Enabled,"""jabón mayorista""",Phrase match,MX - Janitorial,Soap_Wholesale_Phrase,Limited,below first page bid,USD,2.41,148,24,29.96,16.22%,43.36%,449288243986,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_449288243986,10.30%,81.56%,30.43%,22.12%, --, --, --, --, --, --,0.00%,0.00,1.25,0.00
Enabled,"""suministros de limpieza""",Phrase match,MX - Janitorial,Supply_Phrase,Limited,below first page bid,USD,0.06,"2,030",135,197.21,6.65%,47.97%,13426383175,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_13426383175,< 10%,68.43%,< 10%,10.94%, --, --, --, --, --, --,0.00%,0.00,1.46,0.00
Enabled,[suministros para limpieza],Exact match,MX - Janitorial,Supply_Exact,Limited,low quality,USD,1.32,336,6,7.14,1.79%,5.36%,848916037656,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_848916037656,< 10%,> 90%,16.44%,11.66%,1,1,Below average,Below average,Below average, --,0.00%,0.00,1.19,0.00
Enabled,[proveedor de productos de limpieza],Exact match,MX - Janitorial,Tools_Supplier_Exact,Limited,low quality,USD,0.97,13,1,0.85,7.69%,0.00%,303758317664,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_303758317664,< 10%,> 90%,19.12%,< 10%,1,1,Below average,Below average,Below average, --,0.00%,0.00,0.85,0.00
Enabled,"""suministros de limpieza industrial""",Phrase match,MX - Janitorial,Floor Care_Phrase,Limited,below first page bid,USD,0.41,393,20,19.75,5.09%,14.69%,304889335176,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_304889335176,< 10%,> 90%,13.33%,< 10%, --, --, --, --, --, --,0.00%,0.00,0.99,0.00
Enabled,"""proveedores de artículos de limpieza""",Phrase match,MX - Janitorial,Suppliers_Phrase,Limited,below first page bid,USD,0.76,182,14,11.90,7.69%,33.52%,755292416598,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_755292416598,< 10%,89.35%, --,10.58%, --, --, --, --, --, --,0.00%,0.00,0.85,0.00
Enabled,"""proveedores de productos de limpieza""",Phrase match,MX - Janitorial,Suppliers_Phrase,Limited,below first page bid,USD,0.92,350,22,18.34,6.29%,38.48%,688829112,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_688829112,< 10%,87.64%,< 10%,11.65%, --, --, --, --, --, --,0.00%,0.00,0.83,0.00
Enabled,"""proveedores de material de limpieza""",Phrase match,MX - Janitorial,Suppliers_Phrase,Limited,below first page bid,USD,1.16,485,39,32.56,8.04%,27.88%,299972305365,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_299972305365,< 10%,> 90%,14.29%,< 10%, --, --, --, --, --, --,0.00%,0.00,0.83,0.00
Enabled,"""proveedor de bolsas de basura""",Phrase match,MX - Janitorial,Waste_Supplier_Phrase,Limited,below first page bid,USD,2.89,130,14,14.15,10.77%,23.14%,358761128290,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_358761128290,< 10%,86.94%,33.33%,13.11%, --, --, --, --, --, --,0.00%,0.00,1.01,0.00
Enabled,[proveedores de artículos de limpieza],Exact match,MX - Janitorial,Suppliers_Exact,Limited,below first page bid,USD,3.47,81,3,2.72,3.70%,2.53%,818179079910,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_818179079910,< 10%,> 90%,25.96%,15.08%,3,3,Average,Below average,Below average, --,0.00%,0.00,0.91,0.00
Enabled,"""venta al por mayor de artículos de limpieza""",Phrase match,MX - Janitorial,Wholesales_Phrase,Limited,below first page bid,USD,0.01,687,72,134.33,10.48%,35.02%,1435431453039,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_1435431453039,11.92%,79.35%,33.33%,27.73%, --, --, --, --, --, --,0.00%,0.00,1.87,0.00
Enabled,"""distribuidores de artículos de limpieza""",Phrase match,MX - Janitorial,Sellers_Supplies_Phrase,Limited,below first page bid,USD,0.47,261,9,12.34,3.45%,27.80%,844520494060,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_844520494060,< 10%,> 90%,17.31%,10.20%, --, --, --, --, --, --,0.00%,0.00,1.37,0.00
Enabled,"""aromatizantes mayorista""",Phrase match,MX - Janitorial,Odour_Wholesale_Phrase,Limited,below first page bid,USD,2.89,107,21,34.51,19.63%,66.27%,2278479022929,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_2278479022929,14.63%,81.12%,27.59%,20.79%, --, --, --, --, --, --,0.00%,0.00,1.64,0.00
Enabled,"""mayorista de aromatizantes""",Phrase match,MX - Janitorial,Odour_Wholesale_Phrase,Limited,below first page bid,USD,1.58,9,3,2.46,33.33%,57.14%,388926462142,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_388926462142,< 10%,> 90%,40.00%,10.32%, --, --, --, --, --, --,0.00%,0.00,0.82,0.00
Enabled,"""artículos de limpieza para negocios""",Phrase match,MX - Janitorial,Products_Phrase,Limited,below first page bid,USD,4.99,584,23,64.86,3.94%,9.16%,1435431445639,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_1435431445639,< 10%,89.63%,23.08%,12.30%, --, --, --, --, --, --,0.00%,0.00,2.82,0.00
Enabled,"""distribuidores de detergente""",Phrase match,MX - Janitorial,Detergent_Distributor_Phrase,Limited,below first page bid,USD,1.67,45,7,8.96,15.56%,42.22%,338872779536,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_338872779536,< 10%,86.50%,< 10%,19.51%, --, --, --, --, --, --,0.00%,0.00,1.28,0.00
Enabled,[mayorista de detergente],Exact match,MX - Janitorial,Detergent_Wholesale_Exact,Eligible,,USD,2.89,19,3,2.42,15.79%,26.32%,473181087971,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_473181087971,20.00%,80.00%,76.00%,57.98%,3, --, --, --, --, --,0.00%,0.00,0.81,0.00
Enabled,"""papel higiénico comercial""",Phrase match,MX - Janitorial,Paper_Phrase,Limited,below first page bid,USD,1.98,189,14,13.29,7.41%,23.60%,1436583012478,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_1436583012478,< 10%,88.70%,25.34%,15.20%, --, --, --, --, --, --,0.00%,0.00,0.95,0.00
Enabled,"""mayoristas de artículos de limpieza""",Phrase match,MX - Janitorial,Wholesalers_Phrase,Limited,below first page bid,USD,2.28,"1,379",117,195.20,8.48%,36.94%,407814474420,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_407814474420,10.79%,78.89%, --,24.29%, --, --, --, --, --, --,0.00%,0.00,1.67,0.00
Enabled,[comprar artículos de limpieza],Exact match,MX - Janitorial,Purchasing_Supplies_Exact,Limited,low quality,USD,4.99,498,11,23.61,2.21%,4.09%,375462889326,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_375462889326,< 10%,88.56%,12.17%,12.41%, --, --, --, --, --, --,0.00%,0.00,2.15,0.00
Enabled,"""distribuidores de aromatizantes""",Phrase match,MX - Janitorial,Odour_Distributor_Phrase,Limited,below first page bid,USD,1.54,33,8,11.59,24.24%,67.74%,2278479023489,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_2278479023489,16.41%,81.25%,100.00%,20.31%, --, --, --, --, --, --,0.00%,0.00,1.45,0.00
Enabled,[mayoristas de artículos de limpieza],Exact match,MX - Janitorial,Wholesalers_Exact,Limited,below first page bid,USD,1.67,264,28,41.65,10.61%,28.33%,848916037096,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_848916037096,10.17%,77.20%,35.90%,28.55%, --, --, --, --, --, --,0.00%,0.00,1.49,0.00
Enabled,[distribuidores de artículos de limpieza],Exact match,MX - Janitorial,Distributors_Exact,Limited,low quality,USD,1.32,51,4,5.94,7.84%,21.43%,839470305025,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_839470305025,10.98%,89.02%,51.22%,38.38%,1,1,Below average,Below average,Below average, --,0.00%,0.00,1.49,0.00
Enabled,"""proveedor de escobas""",Phrase match,MX - Janitorial,Tools_Supplier_Phrase,Eligible,,USD,1.90,216,20,30.49,9.26%,46.76%,487706606777,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_487706606777,< 10%,82.72%,66.67%,22.27%, --, --, --, --, --, --,0.00%,0.00,1.52,0.00
Enabled,"""mayorista de escobas""",Phrase match,MX - Janitorial,Tools_Wholesale_Phrase,Limited,below first page bid,USD,0.26,109,9,13.33,8.26%,47.06%,2279823376785,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_2279823376785,20.10%,76.38%,65.52%,28.07%, --, --, --, --, --, --,0.00%,0.00,1.48,0.00
Enabled,"""productos de limpieza al por mayor""",Phrase match,MX - Janitorial,Tools_Wholesale_Phrase,Eligible,,USD,1.10,146,15,14.17,10.27%,40.94%,299961882931,https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_299961882931,13.83%,85.37%,16.67%,28.35%, --, --, --, --, --, --,0.00%,0.00,0.94,0.00
